10;56.0307;26.1375
11;58.4555;237.214
12;53.4857;2.99034
13;56.0481;20.6672
14;54.885;11.4229
15;57.3108;80.2355
16;54.4868;11.1768
17;54.516;15.1591
18;57.958;186.566
19;55.3778;10.9422
20;53.985;6.98036
21;54.1732;8.87262
22;53.7656;6.10128
23;54.7189;12.8583
24;54.521;27.4918
25;56.2495;63.0977
26;54.5296;18.0659
27;54.0553;5.48747
28;55.351;13.288
29;54.455;7.57378
30;54.2143;8.81852
31;55.0597;17.9883
32;55.7597;38.1829
33;54.6263;10.6399
34;53.5942;5.92126
35;55.308;33.6062
36;55.5069;44.9662
37;55.1229;16.1145
38;54.6678;9.77239
39;54.203;14.2218
40;55.2403;30.3088
41;54.6024;24.3172
42;54.8998;10.1011
43;55.0452;20.5223
44;54.5683;10.576
45;54.5783;31.0918
46;54.7143;10.9572
47;54.8538;24.9142
48;54.5171;32.7803
49;55.3666;35.6303
50;54.4865;8.52361
51;55.7694;61.9763
52;55.5586;30.911
53;54.6441;13.7029
54;54.406;10.9578
55;55.7405;62.8736
56;54.7221;31.5772
57;55.5894;29.092
58;53.9476;10.3563
59;55.3461;15.5866
60;54.5366;10.3829
61;55.5607;25.0478
62;55.5873;24.8563
63;54.373;11.0571
64;54.6597;18.2543
65;55.665;26.5898
66;54.8466;16.0842
67;54.3861;12.2716
68;54.4077;8.35201
69;55.2891;42.6339
70;56.0671;34.4271
71;54.6169;15.3068
72;54.2888;13.7728
73;54.6601;14.8867
74;55.4449;24.2296
75;55.5433;27.8478
76;54.7229;9.98675
77;56.2729;49.8459
78;55.2646;28.017
79;55.546;26.6507
80;55.6767;26.8666
81;54.1633;10.3059
82;54.6959;14.1618
83;55.8174;41.8281
84;55.899;54.4429
85;54.8639;19.1103
86;54.9167;12.5543
87;55.4477;21.0643
88;54.5389;13.2532
89;54.2955;6.96998
90;55.2169;22.8017
91;54.5751;11.8085
92;54.9753;14.1282
93;54.5758;11.8029
94;55.3669;39.5114
95;54.9711;26.309
96;54.7238;23.4296
97;54.6722;11.0979
98;54.7816;19.6691
99;55.1252;33.2837
100;55.1501;23.1344
101;54.6038;13.8793
102;54.1152;6.71366
103;54.65;13.912
104;54.7186;17.7757
105;55.7916;41.8935
106;54.818;12.9069
107;55.1405;14.2102
108;55.0926;10.4744
109;54.7585;11.9878
110;54.7351;20.5254
111;55.3004;25.5715
112;54.5161;12.6962
113;54.56;10.6045
114;55.1832;39.527
115;55.1211;20.8164
116;55.0472;17.1302
117;55.2242;19.422
118;54.8034;12.7755
119;55.4393;29.4752
120;55.0102;13.3797
121;54.919;36.9994
122;54.4786;13.9101
123;55.582;28.9489
124;55.1567;16.3753
125;54.8155;16.8667
126;55.176;33.4439
127;54.2858;17.1751
128;55.173;24.2193
129;54.7057;28.0596
130;55.2425;41.6736
131;55.2993;18.0764
132;55.3654;39.7499
133;54.53;17.2654
134;54.5345;21.5054
135;55.0705;24.7576
136;55.0896;26.2583
137;55.2117;23.5029
138;54.8636;22.4776
139;55.001;23.3795
140;54.2843;10.886
141;54.5749;13.7114
142;55.0771;24.1122
143;55.2938;34.5736
144;54.8545;11.5283
145;55.2056;23.5174
146;55.0576;17.5951
147;54.5916;11.4753
148;55.0971;28.5683
149;54.997;17.2575
150;54.4661;15.4947
151;54.7725;16.2036
152;54.9943;15.483
153;55.1581;25.3873
154;54.5552;16.5288
155;55.1816;29.0622
156;54.6261;14.867
157;54.4037;11.8691
158;55.2839;19.258
159;55.0842;19.8867
160;54.7098;15.861
161;54.5341;15.3255
162;55.1234;17.0622
163;55.0584;26.0531
164;55.141;46.7541
165;55.3547;29.6475
166;54.728;19.0776
167;54.9937;21.0742
168;55.2501;21.5585
169;55.1067;19.7513
170;54.553;26.5792
171;54.8517;22.2559
172;55.115;27.4168
173;54.7061;13.7475
174;54.8431;16.968
175;54.4147;11.9131
176;54.805;12.6279
177;54.5454;21.7866
178;54.839;22.3993
179;55.0912;22.8394
180;54.7869;15.4029
181;54.5632;13.9853
182;54.8736;24.65
183;54.918;15.9666
184;54.4582;11.3766
185;55.1782;30.7047
186;54.8915;17.5012
187;55.5008;41.7447
188;54.9771;27.6949
189;54.8357;27.7528
190;55.2171;22.7443
191;55.2566;25.7876
192;54.8;18.9316
193;54.7926;22.044
194;54.7145;22.8673
195;55.1922;21.6515
196;54.8268;16.78
197;54.5243;23.3055
198;54.8268;20.4976
199;54.8678;15.8112
200;54.6402;14.8165
201;54.9449;18.2868
202;55.0442;17.098
203;54.8856;24.3167
204;55.1766;36.8782
205;55.3974;42.9644
206;55.5169;34.3014
207;54.6029;17.0416
208;54.4224;13.3166
209;55.4967;29.7272
210;54.5565;17.519
211;54.8972;24.1408
212;54.9033;21.6579
213;55.0694;32.9969
214;54.9074;20.7638
215;54.7528;21.0479
216;55.1114;18.5751
217;54.9889;12.3027
218;55.0389;27.1585
219;55.1471;27.4303
220;54.6168;12.805
221;55.1311;22.4329
222;55.0982;19.606
223;54.4227;11.6746
224;54.9105;19.1341
225;55.2226;30.1426
226;55.0771;16.3573
227;55.3713;21.2056
228;55.4196;26.557
229;54.7726;13.9661
230;55.2141;22.9155
231;54.5027;14.1916
232;54.4474;15.8521
233;55.1383;20.0618
234;54.9454;22.5297
235;55.0291;20.4083
236;54.6478;15.1648
237;55.1779;22.6633
238;54.5214;18.0347
239;55.1624;23.1991
240;55.1775;29.7547
241;55.0614;19.8046
242;55.1496;17.9728
243;55.2477;19.359
244;54.9475;28.1428
245;54.7966;16.9242
246;54.7015;20.4069
247;55.3371;35.5036
248;55.1686;21.5947
249;55.1444;16.1055
250;55.0517;25.005
251;55.1252;31.1629
252;55.0675;29.966
253;54.6362;13.1061
254;55.1396;22.1513
255;54.8998;19.5217
256;55.2688;38.8637
257;55.0644;20.3177
258;55.47;30.4249
259;54.808;19.1708
260;54.7984;22.0318
261;55.5012;29.7668
262;55.2332;22.4067
263;55.1131;30.3724
264;55.3003;32.1135
265;54.9848;20.0127
266;55.0617;22.6454
267;55.4265;29.4542
268;55.1186;29.2192
269;54.975;18.2318
270;54.7193;17.8254
271;54.6701;13.0196
272;54.5749;12.8652
273;55.1681;26.4189
274;54.6883;18.5857
275;54.8261;20.9788
276;55.3607;38.8406
277;55.377;38.4771
278;54.9595;19.8064
279;55.0796;19.425
280;55.4724;33.7063
281;54.6137;13.0513
282;54.4711;15.2374
283;54.8071;24.5395
284;54.8384;17.0824
285;54.998;24.0761
286;54.9005;21.5514
287;55.1377;22.6562
288;55.0187;27.0362
289;55.446;28.9746
290;55.364;28.0639
291;54.8216;21.3988
292;54.4959;11.622
293;54.8233;20.3353
294;54.8307;23.3776
295;54.8991;29.2234
296;54.9079;16.7267
297;54.6904;16.5965
298;55.1355;24.9585
299;54.9286;17.6937
300;54.7908;18.1304
301;55.0621;17.3023
302;55.0813;24.1971
303;55.0113;28.7768
304;55.193;27.5018
305;54.8892;24.741
306;54.6162;16.4489
307;54.858;17.9932
308;55.0453;24.658
309;54.7194;18.2834
310;55.2462;30.8117
311;54.8618;22.4086
312;54.7099;20.6152
313;54.915;19.198
314;54.8139;14.423
315;55.171;30.4566
316;54.7348;24.4407
317;54.5011;12.6172
318;55.0088;16.9888
319;54.5468;11.7585
320;55.2512;46.5356
321;55.2518;28.2398
322;55.4661;25.3035
323;54.9526;22.3394
324;54.751;15.5577
325;54.5619;12.8183
326;54.6741;16.1983
327;55.0253;21.1282
328;54.8505;19.7145
329;54.7507;17.9533
330;54.5236;16.0126
331;55.2376;30.6367
332;55.2243;27.0175
333;55.2087;24.0203
334;54.7058;15.3051
335;54.764;13.7662
336;54.8845;17.6628
337;54.9171;21.95
338;54.6376;20.1048
339;54.8723;17.2256
340;54.991;23.9378
341;54.9923;20.2695
342;55.3411;23.568
343;55.4071;31.0864
344;55.0603;21.1546
345;54.839;16.7702
346;55.4183;40.1685
347;55.296;25.0966
348;54.6727;16.8532
349;54.6769;19.9439
350;55.0929;26.1862
351;55.034;18.8673
352;54.6301;20.1951
353;54.9666;21.1441
354;54.7329;18.4407
355;54.6337;14.116
356;54.7136;23.2762
357;54.9337;16.5596
358;55.2041;23.1273
359;55.1875;27.937
360;54.799;22.1308
361;54.9481;20.0881
362;54.5426;14.5164
363;54.9335;15.3901
364;55.0485;21.7728
365;54.6614;16.7464
366;54.872;20.5676
367;54.7829;15.873
368;54.9294;21.2963
369;55.8415;41.3601
370;55.0724;33.9659
371;54.5199;12.7715
372;54.7998;15.2589
373;54.9628;17.2597
374;54.7595;20.5998
375;54.9492;23.2454
376;55.0859;24.6041
377;54.8713;23.8724
378;55.0761;27.4859
379;54.9515;17.1588
380;55.2577;26.0351
381;54.9649;25.7882
382;55.0194;34.1889
383;55.0926;27.3001
384;55.1819;27.1143
385;54.9324;22.9099
386;54.8191;17.2205
387;55.0858;25.1383
388;54.9725;29.6472
389;55.0602;20.7384
390;54.9188;17.2693
391;54.9706;17.5281
392;55.3243;29.0444
393;54.8983;25.3878
394;54.8215;18.1134
395;55.0952;28.6403
396;55.7119;49.6335
397;54.8129;22.2365
398;54.7042;19.9169
399;54.9933;18.9168
400;55.0584;25.3426
401;54.7523;19.2684
402;55.1138;27.2759
403;54.6783;19.1608
404;55.1649;29.6709
405;55.2148;24.7491
406;54.9108;22.095
407;54.8565;20.9206
408;54.5646;13.5509
409;55.1571;32.944
410;55.1635;24.4692
411;55.0586;26.1841
412;54.4719;13.5166
413;55.0239;19.1487
414;55.0727;23.3861
415;54.8322;18.5796
416;54.9709;23.1203
417;55.7734;41.271
418;55.1668;20.307
419;55.2668;30.1547
420;55.0922;23.952
421;55.1171;22.6633
422;55.1235;25.419
423;54.8737;16.4113
424;54.914;24.3231
425;54.8314;20.4123
426;54.9431;21.1073
427;55.2498;26.0027
428;55.3362;35.7329
429;54.8964;23.3493
430;54.9652;19.8684
431;55.1688;29.2326
432;54.8314;23.0226
433;54.8703;21.3288
434;54.9345;21.1035
435;54.6289;15.9655
436;54.8448;18.9088
437;54.8848;22.0985
438;54.81;15.2284
439;55.302;33.3401
440;54.7558;17.6932
441;55.518;31.3414
442;55.3325;19.4795
443;54.6812;17.9909
444;54.7293;18.9107
445;55.2635;35.4041
446;54.8445;20.7163
447;55.053;22.5028
448;55.3434;31.9985
449;55.2553;27.9951
450;54.6845;13.7007
451;54.7496;16.2915
452;54.9183;19.9907
453;55.1049;25.9591
454;54.4802;15.6148
455;54.8714;19.0236
456;54.7607;19.1814
457;54.6353;12.1808
458;54.6042;21.6979
459;54.9531;19.346
460;55.2806;28.5423
461;54.538;22.2437
462;55.0743;30.3124
463;55.0307;24.7204
464;54.7251;14.8258
465;54.6831;15.8627
466;54.7493;16.9586
467;54.8745;21.0047
468;54.7996;22.2237
469;55.0574;25.495
470;54.8317;22.2225
471;55.1055;27.3975
472;55.0819;19.8327
473;54.5567;12.3332
474;54.8697;20.0844
475;54.9973;20.7183
476;55.0217;20.8914
