0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0.00114815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.67075e-160;1.37383e-158;5.71568e-157;1.60395e-155;3.41506e-154;5.88382e-153;8.54374e-152;1.07533e-150;1.19742e-149;1.19824e-148;1.0909e-147;9.12586e-147;7.0725e-146;5.1128e-145;3.46786e-144;2.21798e-143;1.34349e-142;
0.00131826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.44476e-158;1.17387e-156;4.82633e-155;1.33864e-153;2.81741e-152;4.799e-151;6.89024e-150;8.57589e-149;9.44465e-148;9.34847e-147;8.41947e-146;6.9684e-145;5.34366e-144;3.82278e-143;2.56616e-142;1.62453e-141;9.74086e-141;5.55327e-140;
0.00151356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.24934e-156;1.00287e-154;4.07419e-153;1.11673e-151;2.32306e-150;3.91148e-149;5.55218e-148;6.83287e-147;7.44149e-146;7.2848e-145;6.4896e-144;5.3134e-143;4.03121e-142;2.85353e-141;1.89558e-140;1.18765e-139;7.04864e-139;3.97786e-138;2.14181e-137;
0.0017378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.08036e-154;8.56649e-153;3.43826e-151;9.31209e-150;1.91435e-148;3.18584e-147;4.47021e-146;5.43884e-145;5.85676e-144;5.66976e-143;4.99538e-142;4.04557e-141;3.03633e-140;2.12644e-139;1.39772e-138;8.66602e-138;5.09025e-137;2.84336e-136;1.5155e-135;7.73054e-135;
0.00199526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.3423e-153;7.31637e-151;2.90071e-149;7.7616e-148;1.57661e-146;2.59294e-145;3.59599e-144;4.32492e-143;4.60435e-142;4.40728e-141;3.83993e-140;3.07566e-139;2.28331e-138;1.58189e-137;1.02872e-136;6.3111e-136;3.66842e-135;2.02803e-134;1.06991e-133;5.40249e-133;2.61803e-132;
0.00229087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.07866e-151;6.24771e-149;2.44645e-147;6.46632e-146;1.29768e-144;2.10881e-143;2.89018e-142;3.43564e-141;3.61559e-140;3.42153e-139;2.9476e-138;2.33471e-137;1.71421e-136;1.17471e-135;7.5572e-135;4.58696e-134;2.63819e-133;1.44329e-132;7.5358e-132;3.76638e-131;1.80675e-130;8.33863e-130;
0.00263027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.98595e-149;5.33429e-147;2.06268e-145;5.38467e-144;1.06744e-142;1.71376e-141;2.32081e-140;2.72637e-139;2.83583e-138;2.65279e-137;2.25938e-136;1.76949e-135;1.28478e-134;8.70762e-134;5.54097e-133;3.32703e-132;1.8932e-131;1.02483e-130;5.29519e-130;2.61926e-129;1.24366e-128;5.68185e-128;2.50314e-127;
0.00301995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.04103e-147;4.55366e-145;1.73854e-143;4.4818e-142;8.77496e-141;1.39163e-139;1.86188e-138;2.16122e-137;2.22155e-136;2.05401e-135;1.7293e-134;1.33896e-133;9.61266e-133;6.44265e-132;4.05466e-131;2.40814e-130;1.35559e-129;7.26009e-129;3.71174e-128;1.8169e-127;8.53798e-127;3.86093e-126;1.68377e-125;7.09539e-125;
0.00346737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.22392e-145;3.88662e-143;1.46486e-141;3.72848e-140;7.20882e-139;1.12915e-137;1.49229e-136;1.71134e-135;1.73818e-134;1.5882e-133;1.32159e-132;1.01152e-131;7.17943e-131;4.7578e-130;2.96105e-129;1.73931e-128;9.68455e-128;5.13098e-127;2.59534e-126;1.25705e-125;5.84566e-125;2.61621e-124;1.1293e-123;4.71085e-123;1.90245e-122;
